ANHO_ING,CODIGO_CARRERA_x,coh,ret_1_n,ret_2_n,ret_3_n,ret_1,ret_2,ret_3,NIVEL_GLOBAL
2016,ICMET,55,42.0,31.0,28.0,0.7636363636363637,0.5636363636363636,0.509090909090909,PREGRADO
2016,ICMIN,132,98.0,85.0,76.0,0.7424242424242424,0.6439393939393939,0.5757575757575758,PREGRADO
2016,ICOBR,93,68.0,54.0,50.0,0.7311827956989247,0.5806451612903226,0.5376344086021505,PREGRADO
2016,ICQUIM,64,48.0,40.0,36.0,0.75,0.625,0.5625,PREGRADO
2016,IEAMB,25,15.0,14.0,5.0,0.6,0.56,0.2,PREGRADO
2016,IECLIM,40,27.0,15.0,11.0,0.675,0.375,0.275,PREGRADO
2016,IEELEC,218,156.0,120.0,98.0,0.7155963302752294,0.5504587155963303,0.44954128440366975,PREGRADO
2016,IEGEOM,59,36.0,26.0,23.0,0.6101694915254238,0.4406779661016949,0.3898305084745763,PREGRADO
2016,IEIND,154,128.0,112.0,103.0,0.8311688311688312,0.7272727272727273,0.6688311688311688,PREGRADO
2016,IEINF,63,43.0,33.0,29.0,0.6825396825396826,0.5238095238095238,0.4603174603174603,PREGRADO
2016,IEMEC,86,67.0,57.0,41.0,0.7790697674418605,0.6627906976744186,0.47674418604651164,PREGRADO
2016,IEMET,46,33.0,31.0,28.0,0.717391304347826,0.6739130434782609,0.6086956521739131,PREGRADO
2016,IEMIN,72,46.0,35.0,31.0,0.6388888888888888,0.4861111111111111,0.4305555555555556,PREGRADO
2016,IEQUIM,71,54.0,42.0,33.0,0.7605633802816901,0.5915492957746479,0.4647887323943662,PREGRADO
2016,INGAGRO,36,30.0,27.0,27.0,0.8333333333333334,0.75,0.75,PREGRADO
2016,INGAL,38,31.0,30.0,29.0,0.8157894736842105,0.7894736842105263,0.7631578947368421,PREGRADO
2016,INGAMB,50,37.0,32.0,30.0,0.74,0.64,0.6,PREGRADO
2016,INGBIO,48,24.0,18.0,16.0,0.5,0.375,0.3333333333333333,PREGRADO
2016,INGCO,375,301.0,279.0,204.0,0.8026666666666666,0.744,0.544,PREGRADO
2016,INGEST,49,40.0,29.0,23.0,0.8163265306122449,0.5918367346938775,0.46938775510204084,PREGRADO
2016,INGFI,46,31.0,25.0,20.0,0.6739130434782609,0.5434782608695652,0.43478260869565216,PREGRADO
2016,INGMA,35,23.0,18.0,12.0,0.6571428571428571,0.5142857142857142,0.34285714285714286,PREGRADO
2016,KINE,32,30.0,28.0,25.0,0.9375,0.875,0.78125,PREGRADO
2016,LAT,44,37.0,30.0,27.0,0.8409090909090909,0.6818181818181818,0.6136363636363636,PREGRADO
2016,LCC,45,36.0,27.0,22.0,0.8,0.6,0.4888888888888889,PREGRADO
2016,LEB,38,32.0,25.0,24.0,0.8421052631578947,0.6578947368421053,0.631578947368421,PREGRADO
2016,LEE,47,31.0,29.0,27.0,0.6595744680851063,0.6170212765957447,0.574468085106383,PREGRADO
2016,LICAFENDEP,33,28.0,25.0,22.0,0.8484848484848485,0.7575757575757576,0.6666666666666666,PREGRADO
2016,LICAFTERAP,23,17.0,16.0,15.0,0.7391304347826086,0.6956521739130435,0.6521739130434783,PREGRADO
2016,LOG,11,9.0,3.0,,0.8181818181818182,0.2727272727272727,,PREGRADO
2016,LQC,30,25.0,16.0,13.0,0.8333333333333334,0.5333333333333333,0.43333333333333335,PREGRADO
2016,MAGADE,104,90.0,15.0,7.0,0.8653846153846154,0.14423076923076922,0.0673076923076923,MAGISTER
2016,MAGAP,12,11.0,2.0,2.0,0.9166666666666666,0.16666666666666666,0.16666666666666666,MAGISTER
2016,MAGARH,16,15.0,11.0,9.0,0.9375,0.6875,0.5625,MAGISTER
2016,MAGCAG,22,7.0,,,0.3181818181818182,,,MAGISTER
2016,MAGCC,21,15.0,6.0,,0.7142857142857143,0.2857142857142857,,MAGISTER
2016,MAGCDI,43,41.0,24.0,2.0,0.9534883720930233,0.5581395348837209,0.046511627906976744,MAGISTER
2016,MAGCE,4,3.0,,,0.75,,,MAGISTER
2016,MAGCM,3,3.0,1.0,,1.0,0.3333333333333333,,MAGISTER
2016,MAGCS,15,11.0,8.0,4.0,0.7333333333333333,0.5333333333333333,0.26666666666666666,MAGISTER
2016,MAGEDM,11,10.0,1.0,,0.9090909090909091,0.09090909090909091,,MAGISTER
2016,MAGEDU,59,49.0,6.0,4.0,0.8305084745762712,0.1016949152542373,0.06779661016949153,MAGISTER
2016,MAGEF,41,34.0,15.0,12.0,0.8292682926829268,0.36585365853658536,0.2926829268292683,MAGISTER
2016,MAGEI,14,11.0,11.0,3.0,0.7857142857142857,0.7857142857142857,0.21428571428571427,MAGISTER
2016,MAGEII,27,26.0,19.0,17.0,0.9629629629629629,0.7037037037037037,0.6296296296296297,MAGISTER
2016,MAGFC,10,10.0,10.0,5.0,1.0,1.0,0.5,MAGISTER
2016,MAGFP,4,2.0,,,0.5,,,MAGISTER
2016,MAGGP,62,44.0,3.0,4.0,0.7096774193548387,0.04838709677419355,0.06451612903225806,MAGISTER
2016,MAGHI,13,12.0,7.0,1.0,0.9230769230769231,0.5384615384615384,0.07692307692307693,MAGISTER
2016,MAGII,13,11.0,5.0,3.0,0.8461538461538461,0.38461538461538464,0.23076923076923078,MAGISTER
2016,MAGIT,6,6.0,,1.0,1.0,,0.16666666666666666,MAGISTER
2016,MAGLG,6,3.0,3.0,2.0,0.5,0.5,0.3333333333333333,MAGISTER
2016,MAGLI,2,1.0,2.0,2.0,0.5,1.0,1.0,MAGISTER
2016,MAGMA,42,40.0,15.0,1.0,0.9523809523809523,0.35714285714285715,0.023809523809523808,MAGISTER
2016,MAGPGT,36,33.0,4.0,3.0,0.9166666666666666,0.1111111111111111,0.08333333333333333,MAGISTER
2016,MAGPP,27,23.0,4.0,,0.8518518518518519,0.14814814814814814,,MAGISTER
2016,MAGQUI,7,6.0,3.0,,0.8571428571428571,0.42857142857142855,,MAGISTER
2016,MAGSGI,10,10.0,4.0,6.0,1.0,0.4,0.6,MAGISTER
2016,MAGSPA,16,14.0,4.0,2.0,0.875,0.25,0.125,MAGISTER
2016,MAGTA,5,5.0,2.0,,1.0,0.4,,MAGISTER
2016,MAGTCO,6,5.0,3.0,,0.8333333333333334,0.5,,MAGISTER
2016,MED,72,68.0,68.0,68.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,PREGRADO
2016,MIDA,6,5.0,,,0.8333333333333334,,,MAGISTER
2016,OBP,62,57.0,55.0,52.0,0.9193548387096774,0.8870967741935484,0.8387096774193549,PREGRADO
2016,PEDCAST,42,36.0,34.0,30.0,0.8571428571428571,0.8095238095238095,0.7142857142857143,PREGRADO
2016,PEDEDFIS,30,29.0,24.0,22.0,0.9666666666666667,0.8,0.7333333333333333,PREGRADO
2016,PEDEGB,35,30.0,27.0,27.0,0.8571428571428571,0.7714285714285715,0.7714285714285715,PREGRADO
2016,PEDFILOS,11,6.0,3.0,2.0,0.5454545454545454,0.2727272727272727,0.18181818181818182,PREGRADO
2016,PEDFISMAT,42,34.0,28.0,27.0,0.8095238095238095,0.6666666666666666,0.6428571428571429,PREGRADO
2016,PEDHS,39,30.0,27.0,24.0,0.7692307692307693,0.6923076923076923,0.6153846153846154,PREGRADO
2016,PEDINGLES,51,43.0,39.0,34.0,0.8431372549019608,0.7647058823529411,0.6666666666666666,PREGRADO
2016,PEDMATCOMP,34,32.0,29.0,23.0,0.9411764705882353,0.8529411764705882,0.6764705882352942,PREGRADO
2016,PEDQUIMBIO,36,25.0,22.0,19.0,0.6944444444444444,0.6111111111111112,0.5277777777777778,PREGRADO
2016,PEP,17,15.0,6.0,1.0,0.8823529411764706,0.35294117647058826,0.058823529411764705,PREGRADO
2016,PER,78,64.0,44.0,40.0,0.8205128205128205,0.5641025641025641,0.5128205128205128,PREGRADO
2016,POSACU,44,1.0,,,0.022727272727272728,,,POSTITUTLO
2016,POSAM,11,,,,,,,POSTITUTLO
2016,POSAN,8,8.0,1.0,,1.0,0.125,,POSTITUTLO
2016,POSAPA,1,1.0,1.0,,1.0,1.0,,POSTITUTLO
2016,POSCG,13,10.0,9.0,,0.7692307692307693,0.6923076923076923,,POSTITUTLO
2016,POSCGE,10,,,,,,,POSTITUTLO
2016,POSECP,1,,,,,,,POSTITUTLO
2016,POSEDV,4,4.0,1.0,,1.0,0.25,,POSTITUTLO
2016,POSEI,14,,,,,,,POSTITUTLO
2016,POSEMI,18,17.0,14.0,1.0,0.9444444444444444,0.7777777777777778,0.05555555555555555,POSTITUTLO
2016,POSEMIIA,1,1.0,1.0,,1.0,1.0,,POSTITUTLO
2016,POSENP,4,4.0,4.0,,1.0,1.0,,POSTITUTLO
2016,POSEPI,8,8.0,5.0,,1.0,0.625,,POSTITUTLO
2016,POSGC,36,2.0,,,0.05555555555555555,,,POSTITUTLO
2016,POSGER,8,8.0,8.0,8.0,1.0,1.0,1.0,POSTITUTLO
2016,POSGO,4,3.0,1.0,,0.75,0.25,,POSTITUTLO
2016,POSGPNC,1,,,,,,,POSTITUTLO
2016,POSIA,2,1.0,,,0.5,,,POSTITUTLO
2016,POSIMGA,9,,,,,,,POSTITUTLO
2016,POSIT,2,,,,,,,POSTITUTLO
2016,POSLTRI,31,,,,,,,POSTITUTLO
2016,POSMIIA,1,1.0,1.0,1.0,1.0,1.0,1.0,POSTITUTLO
2016,POSMPD,29,,,,,,,POSTITUTLO
2016,POSMU,6,5.0,5.0,1.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,POSTITUTLO
2016,POSNEU,6,5.0,5.0,1.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,POSTITUTLO
2016,POSNEUC,2,2.0,2.0,2.0,1.0,1.0,1.0,POSTITUTLO
2016,POSNEUP,1,,,,,,,POSTITUTLO
2016,POSPA,16,16.0,10.0,2.0,1.0,0.625,0.125,POSTITUTLO
2016,POSPED,8,7.0,4.0,4.0,0.875,0.5,0.5,POSTITUTLO
2016,POSPP,19,,,,,,,POSTITUTLO
2016,POSREI,5,5.0,2.0,,1.0,0.4,,POSTITUTLO
2016,POSSECT,1,,,,,,,POSTITUTLO
2016,POSTROR,16,16.0,10.0,2.0,1.0,0.625,0.125,POSTITUTLO
2016,POSTYR,1,,,,,,,POSTITUTLO
2016,POSURO,5,5.0,4.0,,1.0,0.8,,POSTITUTLO
2016,PRE,36,31.0,26.0,2.0,0.8611111111111112,0.7222222222222222,0.05555555555555555,PREGRADO
2016,PSI,89,78.0,76.0,77.0,0.8764044943820225,0.8539325842696629,0.8651685393258427,PREGRADO
2016,PUB,52,44.0,41.0,37.0,0.8461538461538461,0.7884615384615384,0.7115384615384616,PREGRADO
2016,QYF,52,46.0,40.0,36.0,0.8846153846153846,0.7692307692307693,0.6923076923076923,PREGRADO
2016,TAI,49,44.0,39.0,20.0,0.8979591836734694,0.7959183673469388,0.40816326530612246,PREGRADO
2016,TAP,79,66.0,57.0,25.0,0.8354430379746836,0.7215189873417721,0.31645569620253167,PREGRADO
2016,TCI,39,37.0,33.0,11.0,0.9487179487179487,0.8461538461538461,0.28205128205128205,PREGRADO
2016,TCO,51,43.0,40.0,13.0,0.8431372549019608,0.7843137254901961,0.2549019607843137,PREGRADO
2016,TDI,36,26.0,22.0,11.0,0.7222222222222222,0.6111111111111112,0.3055555555555556,PREGRADO
2016,TEA,52,37.0,32.0,20.0,0.7115384615384616,0.6153846153846154,0.38461538461538464,PREGRADO
2016,TEC,75,57.0,44.0,17.0,0.76,0.5866666666666667,0.22666666666666666,PREGRADO
2016,TEO,28,28.0,26.0,26.0,1.0,0.9285714285714286,0.9285714285714286,PREGRADO
2016,TMI,51,42.0,37.0,19.0,0.8235294117647058,0.7254901960784313,0.37254901960784315,PREGRADO
2016,TQF,53,48.0,41.0,14.0,0.9056603773584906,0.7735849056603774,0.2641509433962264,PREGRADO
2016,TRD,124,85.0,8.0,3.0,0.6854838709677419,0.06451612903225806,0.024193548387096774,PREGRADO
2016,TUI,36,29.0,7.0,4.0,0.8055555555555556,0.19444444444444445,0.1111111111111111,PREGRADO
2017,ADMPUB,196,172.0,155.0,140.0,0.8775510204081632,0.7908163265306123,0.7142857142857143,PREGRADO
2017,ARQ,66,55.0,53.0,47.0,0.8333333333333334,0.803030303030303,0.7121212121212122,PREGRADO
2017,BACHI,184,136.0,32.0,6.0,0.7391304347826086,0.17391304347826086,0.03260869565217391,PREGRADO
2017,CCIV,125,107.0,86.0,45.0,0.856,0.688,0.36,PREGRADO
2017,CONTA,268,226.0,199.0,185.0,0.8432835820895522,0.7425373134328358,0.6902985074626866,PREGRADO
2017,DERECHO,64,51.0,47.0,46.0,0.796875,0.734375,0.71875,PREGRADO
2017,DIN,16,16.0,16.0,,1.0,1.0,,PREGRADO
2017,DIPAGR,29,,,,,,,DIPLOMADO
2017,DIPAN,19,,,,,,,DIPLOMADO
2017,DIPANP,35,,,,,,,DIPLOMADO
2017,DIPAOC,1,,,,,,,DIPLOMADO
2017,DIPAPGP,34,,,,,,,DIPLOMADO
2017,DIPAPR,42,,,,,,,DIPLOMADO
2017,DIPBGA,40,,,,,,,DIPLOMADO
2017,DIPCGEA,28,,,,,,,DIPLOMADO
2017,DIPCH,6,,,,,,,DIPLOMADO
2017,DIPCMIP,9,,,,,,,DIPLOMADO
2017,DIPCP,4,,,,,,,DIPLOMADO
2017,DIPCSA,17,,,,,,,DIPLOMADO
2017,DIPCYC,9,,,,,,,DIPLOMADO
2017,DIPDAP,23,,,,,,,DIPLOMADO
2017,DIPDCBC,7,,,,,,,DIPLOMADO
2017,DIPDCOS,14,,,,,,,DIPLOMADO
2017,DIPDCPIG,16,,,,,,,DIPLOMADO
2017,DIPDHG,11,,,,,,,DIPLOMADO
2017,DIPDPR,11,,,,,,,DIPLOMADO
2017,DIPDU,37,,,,,,,DIPLOMADO
2017,DIPEAI,11,,,,,,,DIPLOMADO
2017,DIPEESP,9,1.0,,,0.1111111111111111,,,DIPLOMADO
2017,DIPEG,3,,,,,,,DIPLOMADO
2017,DIPEGA,2,,,,,,,DIPLOMADO
2017,DIPEGC,2,,,,,,,DIPLOMADO
2017,DIPEGM,11,,,,,,,DIPLOMADO
2017,DIPEIL,11,,,,,,,DIPLOMADO
2017,DIPEMP,74,,,,,,,DIPLOMADO
2017,DIPESA,58,,,,,,,DIPLOMADO
2017,DIPGA,52,,,,,,,DIPLOMADO
2017,DIPGCE,31,,,,,,,DIPLOMADO
2017,DIPGCT,8,,,,,,,DIPLOMADO
2017,DIPGEO,16,,,,,,,DIPLOMADO
2017,DIPGETP,10,,,,,,,DIPLOMADO
2017,DIPGFIN,32,,,,,,,DIPLOMADO
2017,DIPGINF,13,,,,,,,DIPLOMADO
2017,DIPGLGM,5,,,,,,,DIPLOMADO
2017,DIPGLI,25,,,,,,,DIPLOMADO
2017,DIPGLPD,50,,,,,,,DIPLOMADO
2017,DIPGPIS,73,,,,,,,DIPLOMADO
2017,DIPGR,12,,,,,,,DIPLOMADO
2017,DIPGRH,21,,,,,,,DIPLOMADO
2017,DIPGSA,71,,,,,,,DIPLOMADO
2017,DIPGSPP,9,,,,,,,DIPLOMADO
2017,DIPGT,85,,,,,,,DIPLOMADO
2017,DIPIEA,33,,,,,,,DIPLOMADO
2017,DIPIEDF,17,,,,,,,DIPLOMADO
2017,DIPIMPL,24,,,,,,,DIPLOMADO
2017,DIPLE,5,,,,,,,DIPLOMADO
2017,DIPLIJ,28,,,,,,,DIPLOMADO
2017,DIPMD,6,,,,,,,DIPLOMADO
2017,DIPMIG,16,,,,,,,DIPLOMADO
2017,DIPMME,18,,,,,,,DIPLOMADO
2017,DIPNICI,11,,,,,,,DIPLOMADO
2017,DIPNICP,11,,,,,,,DIPLOMADO
2017,DIPOTRC,57,,,,,,,DIPLOMADO
2017,DIPPCCD,29,,,,,,,DIPLOMADO
2017,DIPPD,16,,,,,,,DIPLOMADO
2017,DIPPED,12,,,,,,,DIPLOMADO
2017,DIPPGT,24,,,,,,,DIPLOMADO
2017,DIPPINF,9,,,,,,,DIPLOMADO
2017,DIPPM,17,,,,,,,DIPLOMADO
2017,DIPRHDO,79,,,,,,,DIPLOMADO
2017,DIPTG,1,,,,,,,DIPLOMADO
2017,DIPTI,3,,,,,,,DIPLOMADO
2017,DIPTMEH,19,,,,,,,DIPLOMADO
2017,DOCBIO,6,6.0,5.0,4.0,1.0,0.8333333333333334,0.6666666666666666,DOCTORADO
2017,DOCCSADM,11,10.0,11.0,11.0,0.9090909090909091,1.0,1.0,DOCTORADO
2017,DOCCSALIM,1,,,,,,,DOCTORADO
2017,DOCCSFIS,6,5.0,4.0,4.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,DOCTORADO
2017,DOCCSING,30,29.0,29.0,26.0,0.9666666666666667,0.9666666666666667,0.8666666666666667,DOCTORADO
2017,DOCCSMAT,1,1.0,1.0,1.0,1.0,1.0,1.0,DOCTORADO
2017,DOCESTAM,8,8.0,8.0,8.0,1.0,1.0,1.0,DOCTORADO
2017,DOCHIST,5,5.0,5.0,5.0,1.0,1.0,1.0,DOCTORADO
2017,DOCMICROBIO,1,1.0,1.0,1.0,1.0,1.0,1.0,DOCTORADO
2017,DOCNEUROC,4,4.0,4.0,4.0,1.0,1.0,1.0,DOCTORADO
2017,DOCQUIM,9,7.0,7.0,7.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,DOCTORADO
2017,ENF,52,46.0,38.0,31.0,0.8846153846153846,0.7307692307692307,0.5961538461538461,PREGRADO
2017,HCS,17,8.0,8.0,8.0,0.47058823529411764,0.47058823529411764,0.47058823529411764,PREGRADO
2017,ICELEC,141,103.0,88.0,69.0,0.7304964539007093,0.624113475177305,0.48936170212765956,PREGRADO
2017,ICGEOG,41,19.0,17.0,16.0,0.4634146341463415,0.4146341463414634,0.3902439024390244,PREGRADO
2017,ICIND,190,151.0,128.0,94.0,0.7947368421052632,0.6736842105263158,0.49473684210526314,PREGRADO
2017,ICINF,104,75.0,58.0,47.0,0.7211538461538461,0.5576923076923077,0.4519230769230769,PREGRADO
2017,ICMEC,115,85.0,66.0,59.0,0.7391304347826086,0.5739130434782609,0.5130434782608696,PREGRADO
2017,ICMET,56,39.0,26.0,23.0,0.6964285714285714,0.4642857142857143,0.4107142857142857,PREGRADO
2017,ICMIN,121,76.0,71.0,63.0,0.628099173553719,0.5867768595041323,0.5206611570247934,PREGRADO
2017,ICOBR,120,87.0,79.0,74.0,0.725,0.6583333333333333,0.6166666666666667,PREGRADO
2017,ICQUIM,70,56.0,47.0,43.0,0.8,0.6714285714285714,0.6142857142857143,PREGRADO
2017,IEAMB,16,13.0,12.0,12.0,0.8125,0.75,0.75,PREGRADO
2017,IECLIM,61,29.0,23.0,20.0,0.47540983606557374,0.3770491803278688,0.32786885245901637,PREGRADO
2017,IEELEC,170,127.0,99.0,69.0,0.7470588235294118,0.5823529411764706,0.40588235294117647,PREGRADO
2017,IEGEOM,56,38.0,28.0,24.0,0.6785714285714286,0.5,0.42857142857142855,PREGRADO
2017,IEIND,153,127.0,108.0,91.0,0.8300653594771242,0.7058823529411765,0.5947712418300654,PREGRADO
2017,IEINF,71,45.0,36.0,31.0,0.6338028169014085,0.5070422535211268,0.43661971830985913,PREGRADO
2017,IEMEC,100,68.0,51.0,42.0,0.68,0.51,0.42,PREGRADO
2017,IEMET,50,29.0,18.0,17.0,0.58,0.36,0.34,PREGRADO
2017,IEMIN,61,34.0,21.0,19.0,0.5573770491803278,0.3442622950819672,0.3114754098360656,PREGRADO
2017,IEQUIM,68,50.0,36.0,31.0,0.7352941176470589,0.5294117647058824,0.45588235294117646,PREGRADO
2017,INGAGRO,31,23.0,20.0,18.0,0.7419354838709677,0.6451612903225806,0.5806451612903226,PREGRADO
2017,INGAL,35,32.0,29.0,28.0,0.9142857142857143,0.8285714285714286,0.8,PREGRADO
2017,INGAMB,49,26.0,21.0,20.0,0.5306122448979592,0.42857142857142855,0.40816326530612246,PREGRADO
2017,INGBIO,46,31.0,21.0,18.0,0.6739130434782609,0.45652173913043476,0.391304347826087,PREGRADO
2017,INGCO,348,306.0,276.0,233.0,0.8793103448275862,0.7931034482758621,0.6695402298850575,PREGRADO
2017,INGEST,43,35.0,29.0,26.0,0.813953488372093,0.6744186046511628,0.6046511627906976,PREGRADO
2017,INGFI,48,39.0,27.0,23.0,0.8125,0.5625,0.4791666666666667,PREGRADO
2017,INGMA,39,25.0,16.0,13.0,0.6410256410256411,0.41025641025641024,0.3333333333333333,PREGRADO
2017,KINE,31,27.0,25.0,24.0,0.8709677419354839,0.8064516129032258,0.7741935483870968,PREGRADO
2017,LAT,47,38.0,35.0,32.0,0.8085106382978723,0.7446808510638298,0.6808510638297872,PREGRADO
2017,LCC,43,35.0,24.0,18.0,0.813953488372093,0.5581395348837209,0.4186046511627907,PREGRADO
2017,LEB,41,34.0,30.0,28.0,0.8292682926829268,0.7317073170731707,0.6829268292682927,PREGRADO
2017,LEE,43,36.0,26.0,21.0,0.8372093023255814,0.6046511627906976,0.4883720930232558,PREGRADO
2017,LICAFENDEP,30,28.0,26.0,22.0,0.9333333333333333,0.8666666666666667,0.7333333333333333,PREGRADO
2017,LICAFTERAP,22,18.0,16.0,13.0,0.8181818181818182,0.7272727272727273,0.5909090909090909,PREGRADO
2017,LOG,13,8.0,1.0,,0.6153846153846154,0.07692307692307693,,PREGRADO
2017,LQC,38,30.0,21.0,15.0,0.7894736842105263,0.5526315789473685,0.39473684210526316,PREGRADO
2017,MAGADE,77,70.0,32.0,4.0,0.9090909090909091,0.4155844155844156,0.05194805194805195,MAGISTER
2017,MAGAP,8,7.0,3.0,,0.875,0.375,,MAGISTER
2017,MAGARH,13,9.0,7.0,2.0,0.6923076923076923,0.5384615384615384,0.15384615384615385,MAGISTER
2017,MAGAS,11,9.0,2.0,,0.8181818181818182,0.18181818181818182,,MAGISTER
2017,MAGCAG,22,14.0,2.0,,0.6363636363636364,0.09090909090909091,,MAGISTER
2017,MAGCC,13,11.0,3.0,,0.8461538461538461,0.23076923076923078,,MAGISTER
2017,MAGCDI,38,32.0,17.0,2.0,0.8421052631578947,0.4473684210526316,0.05263157894736842,MAGISTER
2017,MAGCE,6,5.0,3.0,,0.8333333333333334,0.5,,MAGISTER
2017,MAGCM,7,7.0,3.0,,1.0,0.42857142857142855,,MAGISTER
2017,MAGCS,8,8.0,6.0,4.0,1.0,0.75,0.5,MAGISTER
2017,MAGEDM,9,7.0,1.0,,0.7777777777777778,0.1111111111111111,,MAGISTER
2017,MAGEDU,36,33.0,2.0,,0.9166666666666666,0.05555555555555555,,MAGISTER
2017,MAGEF,22,21.0,18.0,5.0,0.9545454545454546,0.8181818181818182,0.22727272727272727,MAGISTER
2017,MAGEI,7,5.0,5.0,4.0,0.7142857142857143,0.7142857142857143,0.5714285714285714,MAGISTER
2017,MAGEII,17,17.0,11.0,4.0,1.0,0.6470588235294118,0.23529411764705882,MAGISTER
2017,MAGFC,2,2.0,2.0,1.0,1.0,1.0,0.5,MAGISTER
2017,MAGFP,8,8.0,3.0,,1.0,0.375,,MAGISTER
2017,MAGGP,47,22.0,3.0,1.0,0.46808510638297873,0.06382978723404255,0.02127659574468085,MAGISTER
2017,MAGGT,10,10.0,4.0,1.0,1.0,0.4,0.1,MAGISTER
2017,MAGHI,17,13.0,9.0,1.0,0.7647058823529411,0.5294117647058824,0.058823529411764705,MAGISTER
2017,MAGII,8,7.0,2.0,2.0,0.875,0.25,0.25,MAGISTER
2017,MAGIT,4,4.0,1.0,,1.0,0.25,,MAGISTER
2017,MAGLG,12,10.0,10.0,2.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,MAGISTER
2017,MAGLI,5,5.0,4.0,,1.0,0.8,,MAGISTER
2017,MAGMA,29,28.0,10.0,,0.9655172413793104,0.3448275862068966,,MAGISTER
2017,MAGPE,2,2.0,,,1.0,,,MAGISTER
2017,MAGPGT,35,31.0,2.0,1.0,0.8857142857142857,0.05714285714285714,0.02857142857142857,MAGISTER
2017,MAGPP,13,12.0,2.0,,0.9230769230769231,0.15384615384615385,,MAGISTER
2017,MAGQUI,12,11.0,4.0,2.0,0.9166666666666666,0.3333333333333333,0.16666666666666666,MAGISTER
2017,MAGSGI,7,7.0,2.0,3.0,1.0,0.2857142857142857,0.42857142857142855,MAGISTER
2017,MAGSPA,9,8.0,,1.0,0.8888888888888888,,0.1111111111111111,MAGISTER
2017,MAGTCO,8,6.0,4.0,,0.75,0.5,,MAGISTER
2017,MED,72,69.0,68.0,68.0,0.9583333333333334,0.9444444444444444,0.9444444444444444,PREGRADO
2017,MIDA,6,5.0,,,0.8333333333333334,,,MAGISTER
2017,OBP,56,55.0,54.0,50.0,0.9821428571428571,0.9642857142857143,0.8928571428571429,PREGRADO
2017,PEDCAST,45,32.0,30.0,25.0,0.7111111111111111,0.6666666666666666,0.5555555555555556,PREGRADO
2017,PEDEDFIS,34,28.0,23.0,19.0,0.8235294117647058,0.6764705882352942,0.5588235294117647,PREGRADO
2017,PEDEGB,38,37.0,33.0,32.0,0.9736842105263158,0.868421052631579,0.8421052631578947,PREGRADO
2017,PEDFILOS,17,11.0,10.0,10.0,0.6470588235294118,0.5882352941176471,0.5882352941176471,PREGRADO
2017,PEDFISMAT,38,34.0,26.0,22.0,0.8947368421052632,0.6842105263157895,0.5789473684210527,PREGRADO
2017,PEDHS,39,31.0,28.0,26.0,0.7948717948717948,0.717948717948718,0.6666666666666666,PREGRADO
2017,PEDINGLES,55,46.0,37.0,34.0,0.8363636363636363,0.6727272727272727,0.6181818181818182,PREGRADO
2017,PEDMATCOMP,38,34.0,28.0,27.0,0.8947368421052632,0.7368421052631579,0.7105263157894737,PREGRADO
2017,PEDQUIMBIO,39,33.0,32.0,31.0,0.8461538461538461,0.8205128205128205,0.7948717948717948,PREGRADO
2017,PEP,16,14.0,4.0,2.0,0.875,0.25,0.125,PREGRADO
2017,PER,76,61.0,46.0,35.0,0.8026315789473685,0.6052631578947368,0.4605263157894737,PREGRADO
2017,POSACU,42,,,,,,,POSTITUTLO
2017,POSAM,5,,,,,,,POSTITUTLO
2017,POSAN,8,8.0,8.0,,1.0,1.0,,POSTITUTLO
2017,POSAPA,2,2.0,2.0,,1.0,1.0,,POSTITUTLO
2017,POSCG,13,13.0,12.0,1.0,1.0,0.9230769230769231,0.07692307692307693,POSTITUTLO
2017,POSEBP,1,,,,,,,POSTITUTLO
2017,POSECP,2,2.0,2.0,,1.0,1.0,,POSTITUTLO
2017,POSEDV,6,6.0,6.0,,1.0,1.0,,POSTITUTLO
2017,POSEI,5,,,,,,,POSTITUTLO
2017,POSEMI,11,10.0,9.0,4.0,0.9090909090909091,0.8181818181818182,0.36363636363636365,POSTITUTLO
2017,POSEMIIA,1,1.0,,,1.0,,,POSTITUTLO
2017,POSENP,4,4.0,4.0,,1.0,1.0,,POSTITUTLO
2017,POSEPI,6,6.0,5.0,1.0,1.0,0.8333333333333334,0.16666666666666666,POSTITUTLO
2017,POSGC,29,,,,,,,POSTITUTLO
2017,POSGER,7,7.0,6.0,7.0,1.0,0.8571428571428571,1.0,POSTITUTLO
2017,POSGO,2,2.0,2.0,,1.0,1.0,,POSTITUTLO
2017,POSIAM,5,,,,,,,POSTITUTLO
2017,POSLTRI,27,,,,,,,POSTITUTLO
2017,POSMF,1,1.0,1.0,,1.0,1.0,,POSTITUTLO
2017,POSMIIA,1,1.0,1.0,1.0,1.0,1.0,1.0,POSTITUTLO
2017,POSMU,7,7.0,5.0,,1.0,0.7142857142857143,,POSTITUTLO
2017,POSNEU,7,7.0,7.0,,1.0,1.0,,POSTITUTLO
2017,POSNEUC,2,2.0,2.0,2.0,1.0,1.0,1.0,POSTITUTLO
2017,POSPA,21,19.0,19.0,1.0,0.9047619047619048,0.9047619047619048,0.047619047619047616,POSTITUTLO
