Periodo_numero,Código institución_numero,Nombre institución_numero,Tipo institución I_numero,Tipo institución II_numero,Tipo institución III_numero,Total Mujeres_numero,Total Hombres_numero,Total General_numero,Promedio Edad Mujeres,Promedio Edad Hombres,Promedio Edad por institución,Menos de 35_numero,Entre 35 y 44_numero,Entre 45 y 54_numero,Entre 55 64,Entre 65 y mas_numero,Sin información_numero,N° acádemicos por rango de edad - Mujeres,Menos de 35_numero,Entre 35 y 44_numero,Entre 45 y 54_numero,Entre 55 y 64_numero,Entre 65 y más,Sin información_numero,N° académicos por rango de edad - Hombres,En 1 institución_numero,En 2 instituciones_numero,En 3 o más instituciones,Doctor_numero,Magister_numero,Especialidad médica u odontológica,Título Profesional_numero,Licenciatura_numero,Técnico de Nivel Superior_numero,Técnico de Nivel Medio_numero,Licencia de Enseñanza Media_numero,Sin Título ni grado académico,Sin información_numero,N° de académicos por nivel de formación,Región de Arica y Parinacota_numero,Región de Tarapacá,Región de Antofagasta_numero,Región de Atacáma,Región de Coquimbo_numero,Región de Valparaíso_numero,Región Metropolitana_numero,Región de O'Higgins_numero,Región del Maule_numero,Región del Ñuble_numero,Región del Bíobío,Región de la Araucanía_numero,Región de los Ríos_numero,Región de los Lagos_numero,Región de Aysén_numero,Región de Magallanes y la Antártica,Sin información_numero,Chileno_numero,Extranjero_numero,Promedio general de la institución,Promedio de la institución Mujeres ,Promedio de la institución Hombres,Menos de 11_numero,Entre 11 y menos de 23_numero,Entre 23 y menos de 39_numero,Entre 39 y más_numero,Sin información_numero,anho_numero,id,Periodo_jce,Código institución_jce,Nombre institución_jce,Tipo institución I_jce,Tipo institución II_jce,Tipo institución III_jce,Total Mujeres_jce,Total Hombres_jce,Total General_jce,Promedio de Edad Mujer,Promedio de Edad Hombre,Promedio de Edad por Institución,Menos de 35_jce,Entre 35 y 44_jce,Entre 45 y 54_jce,Entre 55 y 64_jce,Entre 65 y mas_jce,Sin información_jce,N° JCE por rango edad mujer,Menos de 35_jce,Entre 35 y 44_jce,Entre 45 y 54_jce,Entre 55 y 64_jce,Entre 65 y mas_jce,Sin información_jce,N° JCE por rango edad hombre,En 1 institución_jce,En 2 instituciones_jce,En 3 o mas instituciones,Doctor_jce,Magister_jce,Esp. Med./Odontológica,Título Profesional_jce,Licenciatura_jce,Técnico de Nivel Superior_jce,Técnico de Nivel Medio_jce,Licencia de Enseñanza Media_jce,Sin Título ni Grado,Sin información_jce,N° de JCE por nivel de formación,Región de Arica y Parinacota_jce,Región  de Tarapacá,Región de Antofagasta_jce,Región de Atacama,Región de Coquimbo_jce,Región de Valparaíso_jce,Región Metropolitana_jce,Región de O'Higgins_jce,Región del Maule_jce,Región del Ñuble_jce,Región del Biobío,Región de la Araucanía_jce,Región de los Ríos_jce,Región de los Lagos_jce,Región de Aysén_jce,Región de Magallanes y la Artártica,Sin información_jce,Chileno_jce,Extranjero_jce,Menos de 11_jce,Entre 11 y menos de 23_jce,Entre 23 y menos de 39_jce,Entre 39 y más_jce,anho_jce,Año,Corr,RK,Institution,int_rec,universidad,cod_inst,*Level*,*Sector*,*Country*,*World Region*,*Region*,*Output*,*Excellence with Leadership*,*Normalized Impact*,*Normalized Impact Leadership*,*Scientific Talent Pool*,*Scientific Leadership*,*International Collaboration*,*High Quality Publications*,*Excellence*,*Innovative Knowledge*,*Technological Impact*,*Patents*,*Open Access*,*Not Own Journals*,*Own Journals*,*PlumX*,*Mendeley*
PAC_2015,72,UNIVERSIDAD DE VALPARAISO,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,704,1075,1779,44,49,47,192,194,175,107,36,,704,176,281,247,205,166,,,1371,297,111,256,497,228,724,48,6,2,,18,,1779,,,,,,1698,81,,,,,,,,,,,1724,55,"21,8","22,4","21,3",560,583,86,550,,2015,2015-72,PAC_2015,72,UNIVERSIDAD DE VALPARAISO,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"358,1","521,5","879,6","44,9","49,3","47,5","71,6","110,0","100,2","60,9","15,4",,"358,1","67,0","150,5","124,6","92,1","87,5",,,"702,7","133,0","43,8","202,8","305,3","73,6","275,8","16,1","1,5","1,1",,"3,5",,"879,6",,,,,,"846,1","33,5",,,,,,,,,,,"843,6","36,0","68,7","200,0","61,7","549,2",2015,2015,275,275,"
Universidad de Valparaiso",Universidad de Valparaiso,1,72,0,Higher educ.,CHL,Latin America,Valparaíso,1213,49,"1,08","0,62",901,652,645,492,125,50,"4,27",1,"55,73",1176,1,255,1111
PAC_2015,73,UNIVERSIDAD DE ANTOFAGASTA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,235,338,573,47,51,49,44,64,61,52,14,,235,51,69,65,90,63,,,518,46,9,138,136,40,257,2,,,,,,573,,,573,,,,,,,,,,,,,,,558,15,"30,4","27,6","32,3",106,132,29,306,,2015,2015-73,PAC_2015,73,UNIVERSIDAD DE ANTOFAGASTA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"147,4","248,2","395,7","47,4","52,8","50,8","22,0","43,0","38,7","35,3","8,5",,"147,4","28,3","44,5","49,5","74,0","51,9",,,"366,0","27,1","2,5","131,2","111,6","19,5","132,7","0,7",,,,,,"395,7",,,"395,7",,,,,,,,,,,,,,,"383,6","12,0","13,6","54,4","19,4","308,3",2015,2015,576,576,"
Universidad de Antofagasta",Universidad de Antofagasta,1,73,0,Higher educ.,CHL,Latin America,Antofagasta,511,15,"0,7","0,54",332,299,278,189,39,17,"3,37",5,"45,99",511,0,73,483
PAC_2015,74,UNIVERSIDAD DE LA SERENA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,243,428,671,46,49,48,49,71,49,53,21,,243,68,112,100,87,61,,,546,81,44,109,127,10,372,46,1,3,,3,,671,,,,,671,,,,,,,,,,,,,662,9,"22,4","19,2","24,3",232,187,44,208,,2015,2015-74,PAC_2015,74,UNIVERSIDAD DE LA SERENA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"106,1","236,0","342,1","51,6","52,8","52,4","9,6","23,1","24,2","34,7","14,5",,"106,1","20,4","49,2","53,8","60,7","51,9",,,"299,3","26,2","16,7","98,3","82,5","2,8","137,2","19,0","0,1","0,4",,"1,8",,"342,1",,,,,"342,1",,,,,,,,,,,,,"336,0","6,0","29,3","70,0","30,8","212,0",2015,2015,590,590,"
Universidad de La Serena",Universidad de La Serena,1,74,0,Higher educ.,CHL,Latin America,Coquimbo,498,41,"1,28","1,33",244,263,254,269,79,8,"1,65",0,"46,18",498,0,75,480
PAC_2015,75,UNIVERSIDAD DEL BIO-BIO,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,192,416,608,49,52,51,16,54,66,48,8,,192,28,94,115,100,79,,,498,84,26,205,262,,137,4,,,,,,608,,,,,,,,,,,608,,,,,,,585,23,"36,9","37,0","36,8",72,67,21,448,,2015,2015-75,PAC_2015,75,UNIVERSIDAD DEL BIO-BIO,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"161,5","348,1","509,6","48,2","52,1","50,9","14,3","45,9","57,3","37,2","6,9",,"161,5","25,4","77,4","99,2","82,8","63,3",,,"429,3","61,8","18,5","205,0","221,8",,"79,3","3,5",,,,,,"509,6",,,,,,,,,,,"509,6",,,,,,,"487,6","22,0","9,5","27,3","14,0","458,6",2015,2015,466,466,"
Universidad del Bio-Bio",Universidad del Bio-Bio,1,75,0,Higher educ.,CHL,Latin America,Biobío,667,19,"0,73","0,66",445,382,335,207,41,17,"2,7",3,"43,03",667,0,63,591
PAC_2015,76,UNIVERSIDAD DE LA FRONTERA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,193,361,554,52,55,54,8,40,65,64,16,,193,5,70,93,112,81,,,505,43,6,205,142,49,158,,,,,,,554,,,,,,,,,,,,554,,,,,,534,20,"29,5","32,1","28,1",81,172,20,281,,2015,2015-76,PAC_2015,76,UNIVERSIDAD DE LA FRONTERA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"140,7","230,3","371,0","51,0","53,9","52,8","7,0","31,2","47,5","44,2","10,7",,"140,7","4,5","52,0","56,4","68,0","49,4",,,"344,6","23,8","2,6","181,1","99,2","11,4","79,3",,,,,,,"371,0",,,,,,,,,,,,"371,0",,,,,,"354,6","16,3","9,7","66,9","13,7","280,7",2015,2015,237,237,"
Universidad de la Frontera",Universidad de la Frontera,1,76,0,Higher educ.,CHL,Latin America,La Araucanía,1400,63,"0,93","0,61",1139,894,578,369,143,62,"4,68",13,"54,79",1182,1,248,1235
PAC_2015,77,UNIVERSIDAD DE MAGALLANES,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,292,323,615,41,45,43,113,63,66,44,6,,292,89,71,72,64,27,,,578,19,18,63,78,6,423,29,15,,,1,,615,,,,,,,,,,,,,,,24,591,,606,9,"19,3","19,1","19,4",321,90,21,183,,2015,2015-77,PAC_2015,77,UNIVERSIDAD DE MAGALLANES,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"126,8","142,5","269,4","44,8","50,0","47,6","27,1","32,0","39,4","23,8","4,5",,"126,8","19,3","29,9","38,8","33,2","21,3",,,"259,2","5,8","4,4","56,1","62,3","0,8","139,3","7,9","2,0",,,"1,0",,"269,4",,,,,,,,,,,,,,,"4,8","264,5",,"264,6","4,8","32,7","33,6","13,7","189,3",2015,2015,902,902,"
Universidad de Magallanes",Universidad de Magallanes,1,77,0,Higher educ.,CHL,Latin America,Magallanes y Antártica Chilena,259,8,"0,82","0,62",157,132,165,77,20,2,"0,82",0,"51,74",208,1,39,243
PAC_2015,78,UNIVERSIDAD DE TALCA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,214,429,643,44,46,45,37,88,58,29,2,,214,59,163,97,83,27,,,544,71,28,249,331,40,22,1,,,,,,643,,,,,,,,,643,,,,,,,,,586,57,"29,3","28,1","29,9",150,113,43,337,,2015,2015-78,PAC_2015,78,UNIVERSIDAD DE TALCA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"136,6","291,1","427,7","44,0","46,4","45,6","18,7","61,2","35,8","20,6","0,3",,"136,6","34,4","113,7","64,2","61,6","17,3",,,"394,7","28,3","4,7","209,7","186,0","14,8","16,3","1,0",,,,,,"427,7",,,,,,,,,"427,7",,,,,,,,,"380,6","47,1","18,3","41,8","31,0","336,7",2015,2015,291,291,"
Universidad de Talca ",Universidad de Talca,1,78,0,Higher educ.,CHL,Latin America,Maule,1148,54,"0,79","0,73",738,742,502,380,92,41,"3,82",11,"49,91",1059,4,151,1058
PAC_2015,79,UNIVERSIDAD DE ATACAMA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,123,229,352,42,46,44,39,39,28,13,4,,123,51,64,50,47,17,,,324,20,8,41,44,,237,25,5,,,,,352,,,,352,,,,,,,,,,,,,,339,13,"31,0","32,4","30,2",74,57,20,201,,2015,2015-79,PAC_2015,79,UNIVERSIDAD DE ATACAMA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"90,6","157,4","247,9","42,1","46,5","44,9","28,7","26,8","22,9","8,9","3,3",,"90,6","33,6","42,4","31,2","36,1","14,0",,,"233,6","10,9","3,5","40,5","41,3",,"146,4","16,5","3,3",,,,,"247,9",,,,"247,9",,,,,,,,,,,,,,"235,9","12,1","11,2","22,2","13,0","201,6",2015,2015,1606,1606,"
Universidad de Atacama",Universidad de Atacama,1,79,0,Higher educ.,CHL,Latin America,Atacama,100,3,"0,71","0,61",67,60,45,24,7,5,"5,1",0,40,100,0,6,96
PAC_2015,80,UNIVERSIDAD DE TARAPACA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,178,264,442,49,52,51,22,49,43,38,26,,178,31,55,54,63,61,,,423,16,3,114,236,3,89,,,,,,,442,392,50,,,,,,,,,,,,,,,,431,11,"35,7","35,2","36,1",62,44,13,323,,2015,2015-80,PAC_2015,80,UNIVERSIDAD DE TARAPACA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"142,5","216,3","358,8","49,8","53,5","52,0","13,5","41,2","34,1","31,0","22,8",,"142,5","20,0","43,5","44,0","52,7","56,2",,,"349,3","8,3","1,2","112,5","182,2","0,6","63,5",,,,,,,"358,8","316,4","42,4",,,,,,,,,,,,,,,,"348,5","10,3","8,4","19,0","8,6","322,8",2015,2015,459,459,"
Universidad de Tarapaca",Universidad de Tarapaca,1,80,0,Higher educ.,CHL,Latin America,Arica y Parinacota,679,23,"0,8","0,69",354,421,356,233,58,12,"1,84",2,"54,64",561,3,110,620
PAC_2015,81,UNIVERSIDAD ARTURO PRAT,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,312,552,864,43,46,45,90,97,67,47,11,,312,118,157,141,101,35,,,728,91,45,66,236,,526,17,19,,,,,864,58,544,80,,,,59,,,,,123,,,,,,853,11,"19,3","19,6","19,1",426,157,48,233,,2015,2015-81,PAC_2015,81,UNIVERSIDAD ARTURO PRAT,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"139,0","239,3","378,4","44,7","47,6","46,5","31,7","40,6","37,0","27,1","2,7",,"139,0","38,2","57,4","68,8","59,0","16,0",,,"344,6","23,5","10,2","56,5","144,2",,"171,5","3,6","2,6",,,,,"378,4","8,0","300,7","16,0",,,,"9,8",,,,,"43,9",,,,,,"371,7","6,7","42,9","57,8","32,6","245,1",2015,2015,939,939,"
Universidad Arturo Prat ",Universidad Arturo Prat,1,81,0,Higher educ.,CHL,Latin America,Tarapacá,246,11,"0,89","0,67",167,131,133,92,31,14,"5,98",6,"50,41",246,0,44,221
PAC_2015,82,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,236,269,505,50,50,50,34,43,66,60,33,,236,52,53,54,64,46,,,351,115,39,85,208,1,182,22,1,1,,5,,505,,,,,,,501,4,,,,,,,,,,501,4,"28,2","28,1","28,3",104,132,43,226,,2015,2015-82,PAC_2015,82,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"150,6","172,8","323,4","52,5","51,4","51,9","13,8","19,8","46,7","48,0","22,3",,"150,6","23,0","35,1","34,1","48,1","32,4",,,"247,5","60,9","15,0","64,3","142,9","0,1","99,9","14,2","0,1","0,3",,"1,7",,"323,4",,,,,,,"321,9","1,6",,,,,,,,,,"322,0","1,4","14,2","53,3","27,4","228,6",2015,2015,1344,1344,"
Universidad Metropolitana de Ciencias de la Educacion",Universidad Metropolitana de Ciencias de la Educacion,1,82,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,139,2,"0,63","0,46",106,73,53,36,9,2,"1,57",0,"51,08",139,0,12,120
PAC_2015,83,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,245,346,591,49,52,51,31,68,60,55,31,,245,41,69,71,91,74,,,413,130,48,125,274,2,179,9,1,,,1,,591,,,,,,591,,,,,,,,,,,,577,14,"29,1","29,4","28,9",90,184,20,297,,2015,2015-83,PAC_2015,83,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"163,5","227,6","391,1","50,6","53,5","52,3","12,4","48,3","41,7","41,0","20,2",,"163,5","19,8","39,7","47,6","72,5","48,1",,,"293,6","74,9","22,7","98,9","196,8","0,4","88,9","5,5","0,3",,,"0,4",,"391,1",,,,,,"391,1",,,,,,,,,,,,"380,2","11,0","9,2","70,6","14,3","297,1",2015,2015,1578,1578,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,1,83,0,Higher educ.,CHL,Latin America,Valparaíso,104,1,"0,86","0,31",77,43,33,15,12,1,"1,05",0,"51,92",104,0,19,87
PAC_2015,84,UNIVERSIDAD DE LOS LAGOS,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,308,467,775,42,45,44,90,96,79,34,9,,308,93,139,120,86,29,,,612,118,45,81,214,,454,15,11,,,,,775,,,,,,,92,,,,,,,683,,,,751,24,"20,8","21,7","20,1",342,148,44,241,,2015,2015-84,PAC_2015,84,UNIVERSIDAD DE LOS LAGOS,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"151,9","213,7","365,5","43,0","47,6","45,7","36,8","54,4","39,4","17,7","3,6",,"151,9","30,4","56,2","61,0","50,3","15,7",,,"315,8","38,7","11,1","69,5","141,1",,"148,0","4,3","2,5",,,,,"365,5",,,,,,,"27,9",,,,,,,"337,7",,,,"351,4","14,2","42,8","52,6","27,5","242,6",2015,2015,853,853,"
Universidad de Los Lagos",Universidad de Los Lagos,1,84,0,Higher educ.,CHL,Latin America,Los Lagos,286,5,"0,81","0,49",227,170,111,81,20,7,"2,69",1,"42,66",270,1,46,256
PAC_2015,85,UNIVERSIDAD TECNOLOGICA METROPOLITANA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,237,499,736,48,50,50,33,60,71,58,15,,237,63,125,96,138,77,,,453,176,107,83,267,,366,20,,,,,,736,,,,,,,736,,,,,,,,,,,726,10,"18,1","18,1","18,1",377,153,18,188,,2015,2015-85,PAC_2015,85,UNIVERSIDAD TECNOLOGICA METROPOLITANA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"97,3","205,0","302,3","51,5","54,4","53,5","5,6","22,1","27,6","32,6","9,5",,"97,3","10,9","36,1","36,5","81,0","40,6",,,"206,9","63,8","31,7","57,2","127,2",,"112,9","5,1",,,,,,"302,3",,,,,,,"302,3",,,,,,,,,,,"300,4","2,0","48,5","52,5","10,7","190,6",2015,2015,1729,1729,"
Universidad Tecnologica Metropolitana",Universidad Tecnologica Metropolitana,1,85,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,88,1,"0,96","0,57",60,36,55,39,7,11,"12,79",1,"15,91",88,0,7,85
PAC_2015,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,1228,1981,3209,44,47,46,271,446,270,186,55,,1228,316,644,486,347,188,,,2723,385,101,1135,882,508,393,284,,,,7,,3209,,,,,,,3174,,,,,35,,,,,,2985,224,"28,5","28,2","28,8",562,932,234,1481,,2015,2015-86,PAC_2015,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,"786,4","1.295,4","2.081,8","44,7","47,2","46,3","138,3","293,5","193,0","132,5","29,1",,"786,4","155,7","443,6","338,1","256,3","101,7",,,"1.886,2","160,6","35,0","942,9","471,9","386,2","162,4","116,8",,,,"1,7",,"2.081,8",,,,,,,"2.054,2",,,,,"27,6",,,,,,"1.909,7","172,1","80,4","352,6","168,4","1.480,4",2015,2015,36,36,"
Pontificia Universidad Catolica de Chile ",Pontificia Universidad Catolica de Chile,1,86,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,8107,448,"1,23","0,83",6000,4761,4104,3886,1198,379,"5,02",68,"50,92",7598,19,1611,7354
PAC_2015,87,UNIVERSIDAD DE CONCEPCION,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,661,1078,1739,48,52,50,72,233,161,144,51,,661,88,264,276,255,195,,,1574,134,31,730,487,234,273,15,,,,,,1739,,,,,,,,,,,1739,,,,,,,1628,111,"35,4","35,2","35,5",30,445,176,1088,,2015,2015-87,PAC_2015,87,UNIVERSIDAD DE CONCEPCION,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,"528,3","869,5","1.397,8","47,8","51,1","49,8","53,4","188,4","133,3","117,0","36,2",,"528,3","74,0","227,0","224,2","210,6","133,8",,,"1.293,7","86,3","17,8","685,4","389,2","115,1","195,3","12,8",,,,,,"1.397,8",,,,,,,,,,,"1.397,8",,,,,,,"1.293,5","104,3","5,3","173,8","130,9","1.087,8",2015,2015,70,70,"
Universidad de Concepcion ",Universidad de Concepcion,1,87,0,Higher educ.,CHL,Latin America,Biobío,4504,175,"0,98","0,72",3136,2639,2451,2002,469,152,"3,49",74,"45,52",4293,6,590,4093
PAC_2015,88,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,300,1086,1386,45,47,46,73,92,64,51,20,,300,266,256,218,180,165,1,,1049,236,101,282,396,,579,64,42,2,,21,,1386,,,,,,854,309,18,,,205,,,,,,,1331,55,"20,2","17,4","21,0",688,220,63,415,,2015,2015-88,PAC_2015,88,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,"118,4","517,1","635,5","44,9","48,2","47,6","27,1","36,7","25,7","21,1","7,8",,"118,4","102,5","130,5","101,9","96,7","85,5","0,1",,"530,5","77,6","27,5","230,8","168,0",,"192,4","21,8","18,3","0,2",,"4,0",,"635,5",,,,,,"433,1","117,9","2,2",,,"82,3",,,,,,,"587,7","47,8","79,0","82,9","38,7","434,9",2015,2015,154,154,"
Universidad Tecnica Federico Santa Maria ",Universidad Tecnica Federico Santa Maria,1,88,0,Higher educ.,CHL,Latin America,Valparaíso,2184,142,"2,21","1,59",814,1074,1503,1006,487,142,"6,62",17,"48,03",2184,0,292,2045
PAC_2015,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,510,905,1415,43,47,45,150,153,110,69,28,,510,216,249,165,124,150,1,,1062,257,96,434,417,6,496,56,6,,,,,1415,,,,,,1415,,,,,,,,,,,,1341,74,"20,1","19,9","20,2",719,181,27,488,,2015,2015-89,PAC_2015,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,"230,8","416,3","647,1","44,9","45,9","45,5","45,4","74,7","59,6","44,1","6,9",,"230,8","73,7","138,0","104,1","66,8","32,7","1,0",,"531,5","92,3","23,3","343,4","154,8","1,0","133,6","13,6","0,6",,,,,"647,1",,,,,,"647,1",,,,,,,,,,,,"597,9","49,1","73,8","69,3","16,0","488,0",2015,2015,205,205,"
Pontificia Universidad Catolica de Valparaiso ",Pontificia Universidad Catolica de Valparaiso,1,89,0,Higher educ.,CHL,Latin America,Valparaíso,1620,92,"0,8","0,72",1048,1018,710,524,166,55,"3,68",8,"43,46",1505,6,195,1463
PAC_2015,90,UNIVERSIDAD AUSTRAL DE CHILE,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,558,843,1401,42,46,45,162,202,105,63,26,,558,172,257,170,160,84,,,1298,73,30,378,291,179,519,27,1,,,6,,1401,,,,,,,,,,,,,1077,265,59,,,1326,75,"29,4","28,7","29,8",265,333,74,729,,2015,2015-90,PAC_2015,90,UNIVERSIDAD AUSTRAL DE CHILE,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,"363,5","571,4","934,9","42,8","47,2","45,5","92,2","142,0","67,8","40,4","21,2",,"363,5","100,6","177,0","108,8","123,9","61,0",,,"893,6","30,5","10,9","354,1","218,4","64,4","279,9","14,8","0,1",,,"3,2",,"934,9",,,,,,,,,,,,,"775,5","140,1","19,3",,,"871,8","63,1","33,6","119,3","53,5","728,5",2015,2015,170,170,"
Universidad Austral de Chile ",Universidad Austral de Chile,1,90,0,Higher educ.,CHL,Latin America,Los Ríos,2013,89,"1,01","0,81",1578,1193,1046,889,212,73,"3,76",6,"48,98",1846,7,348,1843
PAC_2015,91,UNIVERSIDAD CATOLICA DEL NORTE,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,310,613,923,41,46,45,99,99,77,26,9,,310,139,144,164,97,69,,,799,95,29,214,211,46,386,66,,,,,,923,,,613,,310,,,,,,,,,,,,,853,70,"26,4","26,6","26,2",262,201,49,411,,2015,2015-91,PAC_2015,91,UNIVERSIDAD CATOLICA DEL NORTE,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,"187,6","365,5","553,1","42,9","48,6","46,7","46,2","65,7","50,0","21,5","4,2",,"187,6","61,6","83,6","103,3","68,8","48,3",,,"498,1","45,1","10,0","197,6","157,1","20,5","150,4","27,5",,,,,,"553,1",,,"352,9",,"200,2",,,,,,,,,,,,,"499,3","53,8","33,3","76,2","32,4","411,2",2015,2015,266,266,"
Universidad Catolica del Norte",Universidad Catolica del Norte,1,91,0,Higher educ.,CHL,Latin America,Antofagasta,1261,50,"0,91","0,89",765,665,693,525,117,23,"1,93",10,"49,64",1228,2,195,1171
PAC_2015,92,UNIVERSIDAD CATOLICA DEL MAULE,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,344,398,742,43,47,45,85,110,85,56,8,,344,73,118,103,67,37,,,625,96,21,120,229,87,293,13,,,,,,742,,,,,,,,,742,,,,,,,,,721,21,"22,5","21,5","23,2",277,167,27,271,,2015,2015-92,PAC_2015,92,UNIVERSIDAD CATOLICA DEL MAULE,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,"168,3","210,3","378,6","43,5","47,1","45,5","36,4","57,0","47,3","26,2","1,4",,"168,3","25,2","68,7","66,8","37,0","12,6",,,"340,0","30,8","7,8","109,3","150,8","31,4","85,2","2,1",,,,,,"378,6",,,,,,,,,"378,6",,,,,,,,,"365,4","13,2","26,7","60,7","20,3","271,0",2015,2015,819,819,"
Universidad Catolica del Maule",Universidad Catolica del Maule,1,92,0,Higher educ.,CHL,Latin America,Maule,306,7,"0,57","0,44",262,179,128,58,22,6,"2,11",1,"51,31",306,0,46,275
PAC_2015,93,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,483,705,1188,42,44,43,130,170,134,39,10,,483,155,239,195,81,35,,,871,226,91,141,350,66,551,57,15,,,8,,1188,,,,,,,,,,,1188,,,,,,,1157,31,"16,5","16,5","16,5",659,223,48,258,,2015,2015-93,PAC_2015,93,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,"181,6","264,6","446,2","44,1","45,6","45,0","34,2","65,9","60,4","16,5","4,6",,"181,6","38,9","93,4","77,6","42,5","12,2",,,"359,4","68,6","18,2","117,7","154,3","24,9","130,3","14,1","2,7",,,"2,2",,"446,2",,,,,,,,,,,"446,2",,,,,,,"429,0","17,2","66,7","79,9","33,9","265,7",2015,2015,798,798,"
Universidad Catolica de la Santisima Concepcion",Universidad Catolica de la Santisima Concepcion,1,93,0,Higher educ.,CHL,Latin America,Biobío,317,5,"0,65","0,53",247,189,120,84,18,4,"1,34",0,"46,69",317,0,48,283
PAC_2015,94,UNIVERSIDAD CATOLICA DE TEMUCO,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,332,358,690,41,43,42,94,126,83,26,3,,332,93,118,88,42,17,,,556,92,42,138,253,1,225,58,8,,,7,,690,,,,,,,,,,,,690,,,,,,651,39,"27,4","26,5","28,2",141,222,32,295,,2015,2015-94,PAC_2015,94,UNIVERSIDAD CATOLICA DE TEMUCO,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,"199,9","229,2","429,1","42,6","44,0","43,3","42,7","82,4","54,2","19,5","1,1",,"199,9","50,0","74,6","64,4","30,2","10,0",,,"369,8","44,4","15,0","121,2","165,0","0,1","104,5","33,7","2,2",,,"2,3",,"429,1",,,,,,,,,,,,"429,1",,,,,,"398,0","31,1","25,0","87,2","22,2","294,8",2015,2015,689,689,"
Universidad Catolica de Temuco",Universidad Catolica de Temuco,1,94,0,Higher educ.,CHL,Latin America,La Araucanía,393,14,"0,63","0,55",338,266,136,84,30,6,"1,59",6,"62,34",393,0,45,356
